114,0
93,0
69,0
43,0
76,0
120,0
136,0
136,0
123,0
128,0
91,0
123,0
146,0
35,0
86,0
21,0
110,0
134,0
141,0
136,0
42,0
123,0
1,0
151,0
5,0
108,0
13,0
111,0
77,0
81,0
51,0
4,0
93,0
113,0
47,0
126,0
115,0
90,0
36,0
145,0
45,0
128,0
24,0
83,0
123,0
57,0
133,0
13,0
1,0
13,0
100,0
114,0
30,0
145,0
81,0
18,0
134,0
3,0
61,0
145,0
149,0
90,0
42,0
46,0
111,0
100,0
50,0
124,0
71,0
16,0
83,0
68,0
26,0
131,0
148,0
9,0
28,0
76,0
60,0
143,0
71,0
28,0
52,0
111,0
140,0
58,0
7,0
139,0
7,0
85,0
100,0
22,0
129,0
149,0
9,0
110,0
25,0
96,0
37,0
32,0
36,0
91,0
65,0
56,0
19,0
51,0
129,0
140,0
137,0
5,0
7,0
127,0
7,0
118,0
99,0
143,0
123,0
43,0
86,0
31,0
113,0
92,0
36,0
12,0
7,0
5,0
46,0
71,0
36,0
45,0
74,0
123,0
121,0
105,0
17,0
148,0
28,0
128,0
119,0
64,0
81,0
38,0
36,0
23,0
55,0
144,0
128,0
14,0
21,0
5,0
20,0
104,0
52,0
97,0
21,0
106,0
129,0
77,0
96,0
23,0
90,0
146,0
27,0
42,0
29,0
148,0
15,0
124,0
14,0
37,0
54,0
82,0
100,0
30,0
62,0
32,0
115,0
104,0
40,0
149,0
122,0
95,0
24,0
87,0
69,0
7,0
76,0
144,0
26,0
144,0
47,0
118,0
82,0
9,0
123,0
104,0
89,0
100,0
109,0
136,0
39,0
36,0
37,0
22,0
109,0
40,0
120,0
151,0
22,0
54,0
14,0
66,0
29,0
126,0
84,0
8,0
144,0
29,0
68,0
109,0
8,0
56,0
101,0
1,0
93,0
128,0
88,0
120,0
23,0
50,0
32,0
87,0
125,0
101,0
128,0
142,0
105,0
24,0
144,0
89,0
69,0
7,0
0,0
55,0
107,0
41,0
124,0
149,0
131,0
71,0
19,0
71,0
146,0
45,0
35,0
6,0
13,0
33,0
56,0
130,0
1,0
25,0
68,0
42,0
48,0
43,0
117,0
144,0
40,0
10,0
115,0
31,0
37,0
141,0
16,0
77,0
6,0
30,0
8,0
114,0
4,0
154,0
133,0
128,0
10,0
111,0
14,0
29,0
21,0
76,0
123,0
138,0
41,0
43,0
101,0
150,0
134,0
41,0
137,0
5,0
115,0
77,0
75,0
72,0
70,0
82,0
4,0
101,0
81,0
142,0
33,0
101,0
3,0
94,0
139,0
35,0
148,0
127,0
83,0
30,0
37,0
54,0
123,0
54,0
88,0
28,0
149,0
123,0
62,0
82,0
104,0
77,0
43,0
108,0
14,0
84,0
42,0
84,0
94,0
69,0
149,0
30,0
77,0
81,0
36,0
128,0
142,0
61,0
46,0
63,0
6,0
114,0
112,0
150,0
17,0
7,0
122,0
126,0
129,0
10,0
37,0
101,0
64,0
46,0
46,0
127,0
145,0
124,0
37,0
125,0
68,0
5,0
59,0
96,0
144,0
91,0
4,0
24,0
48,0
147,0
54,0
13,0
149,0
46,0
28,0
89,0
137,0
13,0
45,0
57,0
57,0
77,0
111,0
84,0
83,0
72,0
61,0
144,0
96,0
128,0
72,0
122,0
19,0
5,0
29,0
137,0
127,0
98,0
0,0
122,0
130,0
22,0
123,0
9,0
4,0
47,0
63,0
12,0
130,0
71,0
25,0
82,0
11,0
141,0
45,0
122,0
153,0
21,0
80,0
26,0
3,0
71,0
154,0
102,0
99,0
145,0
34,0
70,0
13,0
36,0
69,0
10,0
68,0
56,0
84,0
97,0
128,0
95,0
129,0
137,0
69,0
57,0
95,0
139,0
123,0
21,0
68,0
80,0
46,0
122,0
137,0
123,0
124,0
141,0
144,0
8,0
139,0
60,0
61,0
30,0
133,0
48,0
118,0
94,0
33,0
50,0
119,0
6,0
47,0
24,0
110,0
1,0
33,0
123,0
123,0
126,0
65,0
64,0
96,0
4,0
10,0
17,0
11,0
16,0
139,0
78,0
126,0
128,0
143,0
58,0
109,0
53,0
71,0
64,0
12,0
97,0
126,0
4,0
123,0
71,0
142,0
140,0
14,0
11,0
117,0
114,0
85,0
129,0
1,0
111,0
8,0
53,0
36,0
44,0
45,0
130,0
49,0
33,0
31,0
61,0
102,0
55,0
44,0
36,0
63,0
67,0
79,0
7,0
6,0
68,0
139,0
124,0
68,0
4,0
130,0
81,0
14,0
119,0
60,0
48,0
37,0
40,0
111,0
30,0
11,0
95,0
46,0
96,0
68,0
34,0
59,0
83,0
5,0
23,0
143,0
50,0
54,0
131,0
31,0
25,0
74,0
97,0
37,0
35,0
134,0
123,0
33,0
52,0
4,0
8,0
51,0
5,0
126,0
64,0
96,0
46,0
75,0
47,0
124,0
0,0
108,0
107,0
24,0
76,0
148,0
127,0
45,0
23,0
138,0
59,0
124,0
59,0
129,0
1,0
128,0
121,0
4,0
99,0
117,0
126,0
5,0
56,0
54,0
23,0
9,0
25,0
6,0
137,0
47,0
16,0
35,0
120,0
79,0
126,0
8,0
50,0
86,0
50,0
82,0
149,0
53,0
48,0
128,0
57,0
127,0
68,0
121,0
78,0
67,0
1,0
100,0
123,0
128,0
77,0
37,0
86,0
10,0
142,0
129,0
7,0
115,0
71,0
102,0
21,0
40,0
6,0
79,0
15,0
86,0
63,0
34,0
123,0
50,0
50,0
116,0
123,0
141,0
64,0
101,0
36,0
27,0
71,0
144,0
134,0
67,0
123,0
141,0
120,0
105,0
150,0
137,0
109,0
0,0
52,0
64,0
46,0
142,0
46,0
72,0
114,0
106,0
7,0
129,0
123,0
26,0
0,0
134,0
143,0
124,0
111,0
151,0
6,0
35,0
53,0
79,0
95,0
4,0
8,0
123,0
124,0
40,0
77,0
32,0
14,0
127,0
143,0
120,0
25,0
121,0
25,0
5,0
100,0
106,0
59,0
6,0
127,0
36,0
151,0
18,0
0,0
26,0
30,0
22,0
118,0
56,0
129,0
127,0
142,0
88,0
144,0
37,0
20,0
95,0
71,0
36,0
125,0
115,0
36,0
142,0
102,0
9,0
69,0
128,0
111,0
4,0
93,0
132,0
124,0
53,0
98,0
154,0
123,0
98,0
47,0
29,0
20,0
35,0
13,0
141,0
124,0
123,0
143,0
31,0
123,0
148,0
40,0
98,0
113,0
115,0
55,0
51,0
96,0
7,0
112,0
33,0
94,0
2,0
91,0
0,0
143,0
37,0
100,0
63,0
151,0
29,0
120,0
6,0
100,0
63,0
139,0
106,0
32,0
114,0
57,0
7,0
87,0
122,0
104,0
73,0
4,0
50,0
105,0
1,0
71,0
50,0
86,0
6,0
92,0
151,0
37,0
47,0
4,0
58,0
136,0
89,0
134,0
21,0
29,0
145,0
23,0
123,0
96,0
85,0
128,0
106,0
126,0
100,0
8,0
8,0
8,0
78,0
88,0
68,0
96,0
134,0
74,0
127,0
71,0
24,0
33,0
16,0
46,0
84,0
141,0
111,0
46,0
99,0
143,0
128,0
145,0
65,0
128,0
101,0
129,0
112,0
90,0
33,0
7,0
45,0
131,0
7,0
102,0
35,0
85,0
129,0
126,0
117,0
21,0
60,0
31,0
144,0
109,0
63,0
69,0
127,0
6,0
75,0
70,0
136,0
46,0
123,0
110,0
9,0
90,0
24,0
11,0
48,0
71,0
150,0
0,0
141,0
26,0
35,0
127,0
127,0
122,0
28,0
131,0
148,0
26,0
0,0
142,0
68,0
73,0
55,0
75,0
107,0
62,0
153,0
60,0
101,0
136,0
90,0
71,0
73,0
79,0
61,0
109,0
37,0
3,0
85,0
129,0
4,0
99,0
32,0
115,0
96,0
123,0
64,0
75,0
107,0
45,0
11,0
93,0
35,0
76,0
31,0
115,0
73,0
118,0
82,0
123,0
73,0
21,0
81,0
15,0
64,0
79,0
12,0
32,0
142,0
133,0
1,0
71,0
36,0
123,0
128,0
83,0
95,0
69,0
39,0
6,0
136,0
108,0
97,0
78,0
105,0
113,0
118,0
94,0
119,0
128,0
115,0
119,0
40,0
86,0
2,0
14,0
128,0
7,0
130,0
61,0
35,0
72,0
111,0
26,0
