114,0
93,0
113,0
43,0
86,0
120,0
30,0
136,0
47,0
128,0
91,0
47,0
146,0
35,0
80,0
3,0
111,0
134,0
127,0
128,0
42,0
34,0
1,0
47,0
5,0
108,0
102,0
111,0
77,0
96,0
54,0
53,0
90,0
113,0
47,0
110,0
115,0
135,0
64,0
145,0
45,0
111,0
24,0
83,0
124,0
130,0
133,0
14,0
14,0
13,0
41,0
114,0
30,0
11,0
148,0
13,0
134,0
63,0
143,0
34,0
149,0
90,0
42,0
32,0
111,0
48,0
29,0
122,0
47,0
16,0
83,0
68,0
64,0
87,0
148,0
100,0
28,0
76,0
60,0
99,0
128,0
127,0
52,0
2,0
129,0
58,0
4,0
5,0
7,0
88,0
100,0
22,0
47,0
129,0
3,0
11,0
27,0
87,0
34,0
32,0
62,0
97,0
63,0
56,0
19,0
128,0
34,0
49,0
137,0
72,0
63,0
127,0
7,0
118,0
104,0
46,0
34,0
138,0
86,0
31,0
113,0
92,0
36,0
98,0
136,0
43,0
124,0
103,0
36,0
45,0
87,0
47,0
46,0
123,0
5,0
84,0
9,0
46,0
119,0
64,0
81,0
47,0
33,0
7,0
55,0
145,0
46,0
109,0
56,0
140,0
20,0
17,0
49,0
89,0
21,0
73,0
129,0
77,0
94,0
41,0
90,0
146,0
27,0
42,0
50,0
148,0
59,0
53,0
14,0
34,0
46,0
82,0
32,0
103,0
62,0
32,0
150,0
104,0
24,0
119,0
123,0
148,0
99,0
87,0
53,0
7,0
81,0
144,0
26,0
127,0
34,0
118,0
82,0
128,0
4,0
108,0
89,0
17,0
109,0
71,0
39,0
127,0
70,0
22,0
72,0
40,0
120,0
34,0
22,0
54,0
5,0
17,0
71,0
137,0
84,0
8,0
34,0
124,0
68,0
114,0
8,0
69,0
101,0
1,0
134,0
68,0
88,0
120,0
116,0
34,0
32,0
78,0
45,0
101,0
124,0
136,0
105,0
45,0
144,0
89,0
47,0
7,0
26,0
34,0
107,0
43,0
84,0
139,0
93,0
34,0
19,0
47,0
89,0
45,0
145,0
46,0
13,0
33,0
56,0
95,0
1,0
25,0
65,0
42,0
1,0
43,0
117,0
144,0
41,0
25,0
116,0
37,0
115,0
141,0
16,0
78,0
39,0
25,0
8,0
55,0
4,0
44,0
55,0
128,0
25,0
110,0
14,0
29,0
21,0
74,0
34,0
104,0
41,0
11,0
101,0
69,0
134,0
27,0
69,0
138,0
116,0
97,0
75,0
72,0
65,0
82,0
4,0
101,0
81,0
2,0
33,0
101,0
3,0
89,0
16,0
2,0
148,0
36,0
83,0
3,0
2,0
54,0
34,0
54,0
88,0
44,0
5,0
123,0
62,0
95,0
99,0
95,0
43,0
108,0
14,0
84,0
42,0
84,0
148,0
53,0
30,0
30,0
77,0
81,0
36,0
29,0
124,0
61,0
23,0
63,0
6,0
19,0
112,0
24,0
43,0
7,0
128,0
51,0
47,0
9,0
62,0
101,0
18,0
46,0
71,0
22,0
145,0
124,0
2,0
36,0
45,0
5,0
59,0
96,0
144,0
91,0
25,0
14,0
127,0
147,0
54,0
13,0
20,0
46,0
48,0
34,0
128,0
144,0
45,0
57,0
57,0
95,0
110,0
84,0
133,0
129,0
127,0
11,0
76,0
34,0
72,0
71,0
19,0
5,0
17,0
34,0
46,0
86,0
0,0
122,0
130,0
22,0
143,0
9,0
4,0
47,0
63,0
58,0
130,0
88,0
56,0
82,0
11,0
112,0
45,0
47,0
47,0
21,0
96,0
26,0
3,0
69,0
154,0
102,0
73,0
14,0
34,0
70,0
13,0
36,0
36,0
25,0
68,0
56,0
81,0
95,0
122,0
93,0
47,0
137,0
69,0
33,0
97,0
149,0
54,0
21,0
68,0
80,0
46,0
122,0
137,0
123,0
122,0
123,0
41,0
57,0
139,0
60,0
61,0
30,0
133,0
48,0
118,0
94,0
33,0
37,0
117,0
6,0
47,0
24,0
55,0
1,0
41,0
34,0
34,0
126,0
64,0
64,0
88,0
4,0
25,0
140,0
105,0
16,0
139,0
74,0
150,0
33,0
143,0
58,0
109,0
122,0
97,0
30,0
12,0
97,0
25,0
49,0
34,0
104,0
142,0
140,0
14,0
11,0
105,0
49,0
85,0
126,0
34,0
111,0
127,0
53,0
41,0
1,0
34,0
97,0
108,0
108,0
31,0
66,0
102,0
137,0
57,0
36,0
63,0
67,0
1,0
3,0
46,0
69,0
42,0
124,0
97,0
71,0
74,0
81,0
13,0
119,0
62,0
150,0
34,0
40,0
111,0
23,0
12,0
135,0
46,0
97,0
67,0
125,0
59,0
83,0
5,0
30,0
143,0
108,0
4,0
77,0
40,0
44,0
74,0
82,0
2,0
57,0
134,0
34,0
33,0
52,0
54,0
8,0
47,0
35,0
47,0
64,0
146,0
41,0
75,0
140,0
124,0
144,0
2,0
107,0
68,0
76,0
90,0
124,0
48,0
108,0
138,0
59,0
46,0
59,0
129,0
1,0
128,0
121,0
54,0
99,0
19,0
126,0
59,0
39,0
54,0
23,0
9,0
25,0
47,0
136,0
47,0
23,0
35,0
120,0
113,0
26,0
8,0
69,0
94,0
50,0
98,0
140,0
53,0
48,0
123,0
21,0
47,0
59,0
121,0
78,0
2,0
1,0
35,0
34,0
128,0
77,0
34,0
131,0
128,0
125,0
72,0
88,0
116,0
111,0
102,0
32,0
43,0
124,0
79,0
129,0
87,0
63,0
34,0
34,0
114,0
29,0
116,0
122,0
53,0
64,0
153,0
40,0
69,0
137,0
144,0
94,0
45,0
128,0
136,0
120,0
105,0
32,0
122,0
112,0
104,0
53,0
64,0
34,0
127,0
46,0
72,0
47,0
120,0
34,0
128,0
34,0
38,0
43,0
76,0
106,0
123,0
143,0
47,0
4,0
31,0
53,0
79,0
130,0
47,0
8,0
47,0
46,0
40,0
77,0
32,0
14,0
6,0
137,0
120,0
25,0
89,0
1,0
121,0
100,0
106,0
59,0
136,0
127,0
64,0
129,0
40,0
40,0
26,0
30,0
22,0
118,0
56,0
137,0
127,0
142,0
34,0
144,0
37,0
20,0
95,0
127,0
37,0
104,0
115,0
125,0
88,0
102,0
9,0
21,0
117,0
111,0
120,0
93,0
97,0
121,0
46,0
98,0
100,0
34,0
98,0
18,0
29,0
3,0
1,0
144,0
6,0
69,0
34,0
47,0
40,0
124,0
148,0
31,0
98,0
113,0
116,0
69,0
51,0
96,0
7,0
119,0
33,0
94,0
2,0
91,0
0,0
143,0
31,0
100,0
23,0
111,0
71,0
120,0
46,0
110,0
63,0
139,0
11,0
32,0
124,0
57,0
17,0
98,0
4,0
143,0
55,0
124,0
58,0
105,0
13,0
104,0
46,0
74,0
46,0
92,0
128,0
34,0
63,0
53,0
58,0
136,0
89,0
134,0
21,0
29,0
1,0
23,0
34,0
92,0
81,0
88,0
106,0
126,0
100,0
8,0
8,0
8,0
131,0
34,0
69,0
80,0
133,0
74,0
11,0
137,0
43,0
33,0
16,0
46,0
76,0
127,0
111,0
128,0
99,0
143,0
124,0
30,0
69,0
34,0
101,0
126,0
112,0
131,0
18,0
104,0
45,0
131,0
34,0
38,0
35,0
94,0
41,0
137,0
34,0
21,0
60,0
31,0
11,0
109,0
63,0
69,0
127,0
122,0
34,0
37,0
124,0
123,0
47,0
110,0
1,0
90,0
43,0
11,0
48,0
34,0
127,0
0,0
141,0
26,0
35,0
46,0
125,0
34,0
28,0
131,0
134,0
26,0
0,0
34,0
41,0
73,0
2,0
75,0
107,0
125,0
105,0
20,0
101,0
136,0
90,0
18,0
111,0
79,0
61,0
109,0
37,0
103,0
96,0
47,0
98,0
99,0
32,0
115,0
88,0
34,0
64,0
75,0
107,0
45,0
11,0
93,0
35,0
79,0
140,0
19,0
55,0
118,0
93,0
53,0
111,0
21,0
81,0
15,0
125,0
79,0
154,0
44,0
151,0
34,0
2,0
69,0
43,0
65,0
23,0
83,0
82,0
114,0
39,0
141,0
136,0
108,0
148,0
87,0
105,0
113,0
17,0
97,0
119,0
145,0
116,0
106,0
39,0
80,0
2,0
14,0
58,0
143,0
130,0
61,0
150,0
72,0
111,0
26,0
